sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
2555	12	राष्ट्रपति	राष्ट्रपति	n	m	sg	3	o	0_का	0	-	काफ़िले	काफिला	r6
2555	13	के	का	psp	m	sg	-	o	-	-	-	राष्ट्रपति	राष्ट्रपति	lwg__psp
2555	14	काफ़िले	काफिला	n	m	sg	3	o	0_का	0	-	सुरक्षागार्डों	सुरक्षागार्ड	r6
2555	15	के	का	psp	m	pl	-	o	-	-	-	काफ़िले	काफिला	lwg__psp
2555	16	अन्य	अन्य	adj	any	any	-	o	-	-	-	सुरक्षागार्डों	सुरक्षागार्ड	nmod__adj
2555	17	सुरक्षागार्डों	सुरक्षागार्ड	n	m	pl	3	o	0_के_साथ	0	-	जा	जा	ras-k1
2555	18	के	के	psp	-	-	-	-	-	-	-	सुरक्षागार्डों	सुरक्षागार्ड	lwg__psp
2555	19	साथ	साथ	nst	m	sg	3	d	-	-	-	सुरक्षागार्डों	सुरक्षागार्ड	lwg__psp
2555	20	ट्रेन	ट्रेन	n	f	sg	3	o	0_से	0	-	जा	जा	k3
2555	21	से	से	psp	-	-	-	-	-	-	-	ट्रेन	ट्रेन	lwg__psp
2555	22	जबलपुर	जबलपुर	n	m	sg	3	o	0_से	0	-	जा	जा	k5
2555	23	से	से	psp	-	-	-	-	-	-	-	जबलपुर	जबलपुर	lwg__psp
2555	24	पटना	पटना	n	m	sg	3	d	0	0	-	जा	जा	k2p
2555	25	जा	जा	v	m	sg	3h	-	0_रह+या_था	0	active	कि	कि	ccof
2555	26	रहे	रह	v	m	sg	3h	-	या	yA	-	जा	जा	lwg__vaux
2555	27	थे	था	v	m	sg	3h	-	था	WA	-	रहे	रह	lwg__vaux_cont
2555	28	.	.	punc	-	-	-	-	-	-	-	कहा	कह	rsym
2556	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	कहा	कह	k1
2556	2	कहा	कह	v	m	sg	3	-	या	yA	active	ROOT	ROOT	main
2556	3	कि	कि	avy	-	-	-	-	-	-	-	कहा	कह	k2
2556	4	उनके	वह	pn	m	sg	3h	o	का	kA	-	सामान	सामान	r6
2556	5	सामान	सामान	n	m	sg	3	o	0_में	0	-	थे	था	k7p
2556	6	में	में	psp	-	-	-	-	-	-	-	सामान	सामान	lwg__psp
2556	7	मोटरसाइकिलों	मोटरसाइकिल	n	f	pl	3	o	0_का	0	-	लॉगबुक	लॉगबुक	r6
2556	8	के	का	psp	m	pl	-	d	-	-	-	मोटरसाइकिलों	मोटरसाइकिल	lwg__psp
2556	9	लॉगबुक	लॉगबुक	n	f	pl	3	d	0	0	-	थे	था	k1
2556	10	थे	था	v	m	pl	3	-	था	WA	active	कि	कि	ccof
2556	11	.	.	punc	-	-	-	-	-	-	-	कहा	कह	rsym
2557	1	मोटरसाइकिलों	मोटरसाइकिल	n	f	pl	3	o	0_को	0	-	भेजा	भेज	k2
2557	2	को	को	psp	-	-	-	-	-	-	-	मोटरसाइकिलों	मोटरसाइकिल	lwg__psp
2557	3	सड़क	सडक	n	f	sg	3	d	0	0	-	मार्ग	मार्ग	pof__cn
2557	4	मार्ग	मार्ग	n	m	sg	3	o	0_से	0	-	भेजा	भेज	k3
2557	5	से	से	psp	-	-	-	-	-	-	-	मार्ग	मार्ग	lwg__psp
2557	6	पटना	पटना	n	m	sg	3	d	0	0	-	भेजा	भेज	k7p
2557	7	भेजा	भेज	v	m	sg	3	-	या_जा+या१_है	yA	passive	ROOT	ROOT	main
2557	8	गया	जा	v	m	sg	3	-	या१	yA1	-	भेजा	भेज	lwg__vaux
2557	9	है	है	v	any	sg	3	-	है	hE	-	गया	जा	lwg__vaux_cont
2557	10	.	.	punc	-	-	-	-	-	-	-	भेजा	भेज	rsym
2558	1	सामान	सामान	n	m	sg	3	o	0_का	0	-	बरामदगी	बरामदगी	r6
2558	2	की	का	psp	f	sg	-	o	-	-	-	सामान	सामान	lwg__psp
2558	3	बरामदगी	बरामदगी	n	f	sg	3	o	0_के_लिए	0	-	है	है	rt
2558	4	के	के	psp	-	-	-	-	-	-	-	बरामदगी	बरामदगी	lwg__psp
2558	5	लिए	लिए	psp	-	-	-	-	-	-	-	बरामदगी	बरामदगी	lwg__psp
2558	6	तलाशी	तलाशी	n	f	sg	3	d	0	0	-	अभियान	अभियान	pof__cn
2558	7	अभियान	अभियान	n	m	sg	3	d	0	0	-	है	है	k1
2558	8	जारी	जारी	adj	any	any	-	-	-	-	-	है	है	k1s
2558	9	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
2558	10	.	.	punc	-	-	-	-	-	-	-	है	है	rsym
2559	1	जेट	जेट	n	m	sg	3	d	0	0	-	एयरवेज	एयरवेज	pof__cn
2559	2	एयरवेज	एयरवेज	n	m	sg	3	o	0_के_खिलाफ	0	-	है	है	vmod
2559	3	के	के	psp	-	-	-	-	-	-	-	एयरवेज	एयरवेज	lwg__psp
2559	4	खिलाफ	खिलाफ	adj	-	-	-	-	-	-	-	एयरवेज	एयरवेज	lwg__psp
2559	5	इसी	यह	pn	any	sg	3	o	-	-	-	नाम	नाम	nmod__adj
2559	6	नाम	नाम	n	m	sg	3	o	0_का	0	-	कंपनी	कंपनी	r6
2559	7	की	का	psp	f	sg	-	o	-	-	-	नाम	नाम	lwg__psp
2559	8	एक	एक	num	any	any	-	any	-	-	-	कंपनी	कंपनी	nmod__adj
2559	9	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	कंपनी	कंपनी	nmod__adj
2559	10	कंपनी	कंपनी	n	f	sg	3	o	0_का	0	-	शिकायत	शिकायत	r6-k2
2559	11	के	का	psp	m	sg	-	o	-	-	-	कंपनी	कंपनी	lwg__psp
2559	12	शिकायत	शिकायत	n	f	sg	3	d	0	0	-	करने	कर	pof
2559	13	करने	कर	v	any	any	any	o	ना_पर	nA	-	है	है	k7
2559	14	पर	पर	psp	-	-	-	-	-	-	-	करने	कर	lwg__psp
2559	15	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	प्रशासन	प्रशासन	nmod__adj
2559	16	प्रशासन	प्रशासन	n	m	sg	3	o	0_का	0	-	जानकारियों	जानकारी	r6
2559	17	की	का	psp	f	pl	-	o	-	-	-	प्रशासन	प्रशासन	lwg__psp
2559	18	मांगी	मांग	v	f	pl	any	-	या_जा+या१	yA	-	जानकारियों	जानकारी	nmod__k1inv
2559	19	गई	जा	v	f	pl	any	-	या१	yA1	-	मांगी	मांग	lwg__vaux
2559	20	जानकारियों	जानकारी	n	f	pl	3	o	0_के_बारे_में	0	-	है	है	k7
2559	21	के	के	psp	-	-	-	-	-	-	-	जानकारियों	जानकारी	lwg__psp
2559	22	बारे	बारे	psp	-	-	-	-	-	-	-	जानकारियों	जानकारी	lwg__psp
2559	23	में	में	psp	-	-	-	-	-	-	-	जानकारियों	जानकारी	lwg__psp
2559	24	मंत्रिमंडल	मंत्रिमंडल	n	m	sg	3	o	0_के_बीच	0	-	है	है	k7
2559	25	के	के	psp	-	-	-	-	-	-	-	मंत्रिमंडल	मंत्रिमंडल	lwg__psp
2559	26	बीच	बीच	nst	m	sg	3	d	-	-	-	मंत्रिमंडल	मंत्रिमंडल	lwg__psp
2559	27	विचार	विचार	n	m	sg	3	d	0	0	-	विमर्श	विमर्श	pof__cn
2559	28	-	-	punc	-	-	-	-	-	-	-	विमर्श	विमर्श	rsym
2559	29	विमर्श	विमर्श	n	m	sg	3	d	0	0	-	है	है	k1
2559	30	जारी	जारी	adj	any	any	-	-	-	-	-	है	है	pof
2559	31	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
2559	32	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
2560	1	यह	यह	pn	any	sg	3	d	-	-	-	जानकारी	जानकारी	nmod__adj
2560	2	जानकारी	जानकारी	n	f	sg	3	d	0	0	-	दी	दे	k2
2560	3	बृहस्पतिवार	बृहस्पतिवार	n	m	sg	3	o	0_को	0	-	दी	दे	k7t
2560	4	को	को	psp	-	-	-	-	-	-	-	बृहस्पतिवार	बृहस्पतिवार	lwg__psp
2560	5	लोकसभा	लोकसभा	n	f	sg	3	o	0_को	0	-	दी	दे	k4
2560	6	को	को	psp	-	-	-	-	-	-	-	लोकसभा	लोकसभा	lwg__psp
2560	7	दी	दे	v	f	sg	any	-	या_जा+या१	yA	active	ROOT	ROOT	main
2560	8	गई	जा	v	f	sg	any	-	या१	yA1	-	दी	दे	lwg__vaux
2560	9	।	।	punc	-	-	-	-	-	-	-	दी	दे	rsym
2561	1	नागरिक	नागरिक	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
2561	2	उड्डयन	उड्डयन	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
2561	3	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	पटेल	पटेल	nmod__adj
2561	4	प्रफुल्ल	प्रफुल्ल	n	m	sg	3	d	0	0	-	पटेल	पटेल	pof__cn
2561	5	पटेल	पटेल	n	m	sg	3	o	0_ने	0	-	बताया	बता	k1
2561	6	ने	ने	psp	-	-	-	-	-	-	-	पटेल	पटेल	lwg__psp
2561	7	प्रश्नकाल	प्रश्नकाल	n	m	sg	3	o	0_के_दौरान	0	-	बताया	बता	k7t
2561	8	के	के	psp	-	-	-	-	-	-	-	प्रश्नकाल	प्रश्नकाल	lwg__psp
2561	9	दौरान	दौरान	nst	m	sg	3	d	-	-	-	प्रश्नकाल	प्रश्नकाल	lwg__psp
2561	10	बताया	बता	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
2561	11	कि	कि	avy	-	-	-	-	-	-	-	बताया	बता	k2
2561	12	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	प्रशासन	प्रशासन	nmod__adj
2561	13	प्रशासन	प्रशासन	n	m	sg	3	o	0_के_सामने	0	-	करने	कर	k7
2561	14	के	के	psp	-	-	-	-	-	-	-	प्रशासन	प्रशासन	lwg__psp
2561	15	सामने	सामने	nst	m	sg	3	d	-	-	-	प्रशासन	प्रशासन	lwg__psp
2561	16	समान	समान	adj	any	any	-	o	-	-	-	नाम	नाम	nmod__adj
2561	17	नाम	नाम	n	m	sg	3	o	0_वाला	0	-	कंपनी	कंपनी	nmod
2561	18	वाली	वाला	psp	f	sg	-	o	-	-	-	नाम	नाम	lwg__psp
2561	19	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	कंपनी	कंपनी	nmod__adj
2561	20	कंपनी	कंपनी	n	f	sg	3	o	0_का	0	-	एयरवेज	एयरवेज	r6
2561	21	के	का	psp	m	sg	-	o	-	-	-	कंपनी	कंपनी	lwg__psp
2561	22	जेट	जेट	n	m	sg	3	d	0	0	-	एयरवेज	एयरवेज	pof__cn
2561	23	एयरवेज	एयरवेज	n	m	sg	3	o	0_के_खिलाफ	0	-	करने	कर	vmod
2561	24	के	के	psp	-	-	-	-	-	-	-	एयरवेज	एयरवेज	lwg__psp
2561	25	खिलाफ	खिलाफ	psp	-	-	-	-	-	-	-	एयरवेज	एयरवेज	lwg__psp
2561	26	कुछ	कुछ	avy	-	-	-	-	-	-	-	आपत्तियां	आपत्ति	nmod__adj
2561	27	आपत्तियां	आपत्ति	n	f	pl	3	d	0	0	-	करने	कर	k2
2561	28	दर्ज	दर्ज	adj	any	any	-	-	-	-	-	करने	कर	pof
2561	29	करने	कर	v	any	sg	3	o	ना_के_बाद	nA	-	चाहता	चाह	k7t
2561	30	के	के	psp	-	-	-	-	-	-	-	करने	कर	lwg__psp
2561	31	बाद	बाद	nst	m	sg	3	d	-	-	-	करने	कर	lwg__psp
2561	32	अमेरिका	अमेरिका	n	m	sg	3	d	0	0	-	चाहता	चाह	k1
2561	33	भारत	भारत	n	m	sg	3	o	0_का	0	-	प्रतिक्रिया	प्रतिक्रिया	r6
2561	34	की	का	psp	f	sg	-	d	-	-	-	भारत	भारत	lwg__psp
2561	35	प्रतिक्रिया	प्रतिक्रिया	n	f	sg	3	d	0	0	-	चाहता	चाह	k2
2561	36	चाहता	चाह	v	m	sg	3	-	ता_है	wA	active	और	और	ccof
2561	37	है	है	v	any	sg	3	-	है	hE	-	चाहता	चाह	lwg__vaux
2561	38	और	और	avy	-	-	-	-	-	-	-	कि	कि	ccof
2561	39	उसने	वह	pn	any	sg	3	o	ने	ne	-	मांगी	मांग	k1
2561	40	इस	यह	pn	any	sg	3	o	0_बारे_में	0	-	मांगी	मांग	k7
2561	41	बारे	बारे	psp	-	-	-	-	-	-	-	इस	यह	lwg__psp
2561	42	में	में	psp	-	-	-	-	-	-	-	इस	यह	lwg__psp
2561	43	कुछ	कुछ	avy	-	-	-	-	-	-	-	जानकारियां	जानकारी	nmod__adj
2561	44	जानकारियां	जानकारी	n	f	pl	3	d	0	0	-	मांगी	मांग	k2
2561	45	मांगी	मांग	v	f	pl	3	-	या_है	yA	active	और	और	ccof
2561	46	हैं	है	v	any	pl	3	-	है	hE	-	मांगी	मांग	lwg__vaux
2561	47	।	।	punc	-	-	-	-	-	-	-	बताया	बता	rsym
2562	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	बताया	बता	k1
2562	2	बताया	बता	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
2562	3	कि	कि	avy	-	-	-	-	-	-	-	बताया	बता	k2
2562	4	अमेरिकी	अमेरिकी	adj	any	any	-	o	-	-	-	सरकार	सरकार	nmod__adj
2562	5	सरकार	सरकार	n	f	sg	3	o	0_को	0	-	दी	दे	k4
2562	6	को	को	psp	-	-	-	-	-	-	-	सरकार	सरकार	lwg__psp
2562	7	इस	यह	pn	any	sg	3	o	0_बारे_में	0	-	दी	दे	k7
2562	8	बारे	बारे	psp	-	-	-	-	-	-	-	इस	यह	lwg__psp
2562	9	में	में	psp	-	-	-	-	-	-	-	इस	यह	lwg__psp
2562	10	जानकारी	जानकारी	n	f	sg	3	d	0	0	-	दी	दे	k2
2562	11	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्रालय	मंत्रालय	pof__cn
2562	12	मंत्रालय	मंत्रालय	n	m	sg	3	o	0_के_ज़रिए	0	-	दी	दे	k3
2562	13	के	के	psp	-	-	-	-	-	-	-	मंत्रालय	मंत्रालय	lwg__psp
2562	14	ज़रिए	ज़रिए	psp	-	-	-	-	-	-	-	मंत्रालय	मंत्रालय	lwg__psp
2562	15	दी	दे	v	f	sg	3	-	या_जा+गा	yA	active	कि	कि	ccof
2562	16	जाएगी	जा	v	f	sg	3	-	गा	gA	-	दी	दे	lwg__vaux
2562	17	।	।	punc	-	-	-	-	-	-	-	बताया	बता	rsym
2563	1	केंद्रीय	केंद्रीय	adj	any	any	-	o	-	-	-	मंत्री	मंत्री	pof__cn
2563	2	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	सिंह	सिंह	nmod__adj
2563	3	के.	के.	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
2563	4	नटवर	नटवर	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
2563	5	सिंह	सिंह	n	m	sg	3	o	0_ने	0	-	कर	कर	k1
2563	6	ने	ने	psp	-	-	-	-	-	-	-	सिंह	सिंह	lwg__psp
2563	7	मंगलवार	मंगलवार	n	m	sg	3	o	0_को	0	-	कर	कर	k7t
2563	8	को	को	psp	-	-	-	-	-	-	-	मंगलवार	मंगलवार	lwg__psp
2563	9	संसद	संसद	n	f	sg	3	o	0_में	0	-	कर	कर	k7
2563	10	में	में	psp	-	-	-	-	-	-	-	संसद	संसद	lwg__psp
2563	11	यह	यह	pn	any	sg	3	d	0	0	-	कर	कर	k2
2563	12	पूरी	पूरा	adj	f	sg	-	o	-	-	-	तरह	तरह	nmod__adj
2563	13	तरह	तरह	n	f	sg	3	o	0_से	0	-	कर	कर	vmod
2563	14	से	से	psp	-	-	-	-	-	-	-	तरह	तरह	lwg__psp
2563	15	स्पष्ट	स्पष्ट	adj	any	any	-	-	-	-	-	कर	कर	pof
2563	16	कर	कर	v	any	sg	any	-	0_दे+या	0	active	ROOT	ROOT	main
2563	17	दिया	दे	v	m	sg	any	-	या	yA	-	कर	कर	lwg__vaux
2563	18	कि	कि	avy	-	-	-	-	-	-	-	यह	यह	rs
2563	19	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	राष्ट्रीय	राष्ट्रीय	rsym
2563	20	राष्ट्रीय	राष्ट्रीय	adj	any	any	-	o	-	-	-	भावना	भावना	nmod__adj
2563	21	जन	जन	n	m	sg	3	d	0	0	-	भावना	भावना	pof__cn
2563	22	भावना	भावना	n	f	sg	3	d	0	0	-	और	और	ccof
2563	23	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	भावना	भावना	rsym
2563	24	और	और	avy	-	-	-	-	-	-	-	भेजने	भेज	k7a
2563	25	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	जमीनी	जमीनी	rsym
2563	26	जमीनी	जमीनी	adj	any	any	-	o	-	-	-	हालात	हालात	nmod__adj
2563	27	हालात	हालात	n	m	sg	3	o	0_के_मद्देनज़र	0	-	और	और	ccof
2563	28	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	हालात	हालात	rsym
2563	29	के	के	psp	-	-	-	-	-	-	-	हालात	हालात	lwg__psp
2563	30	मद्देनज़र	मद्देनज़र	psp	-	-	-	-	-	-	-	हालात	हालात	lwg__psp
2563	31	इराक़	इराक	n	m	sg	3	o	0_में	0	-	भेजने	भेज	k7p
2563	32	में	में	psp	-	-	-	-	-	-	-	इराक़	इराक	lwg__psp
2563	33	सैनिक	सैनिक	n	m	pl	3	d	0	0	-	भेजने	भेज	k2
2563	34	भेजने	भेज	v	any	sg	any	o	ना_का	nA	-	सवाल	सवाल	r6-k2
2563	35	का	का	psp	m	sg	-	d	-	-	-	भेजने	भेज	lwg__psp
2563	36	कोई	कोई	pn	any	sg	3	d	0	0	-	सवाल	सवाल	mod
2563	37	सवाल	सवाल	n	m	sg	3	d	0	0	-	उठता	उठ	pof
2563	38	ही	ही	avy	-	-	-	-	-	-	-	सवाल	सवाल	lwg__rp
2563	39	नहीं	नहीं	avy	-	-	-	-	-	-	-	उठता	उठ	lwg__neg
2563	40	उठता	उठ	v	m	sg	any	-	ता	wA	active	कि	कि	ccof
2563	41	।	।	punc	-	-	-	-	-	-	-	कर	कर	rsym
2564	1	इसने	यह	pn	any	sg	3	o	ने	ne	-	कहा	कह	k1
2564	2	यह	यह	pn	any	sg	3	d	0	0	-	कहा	कह	k2
2564	3	भी	भी	avy	-	-	-	-	-	-	-	यह	यह	lwg__rp
2564	4	कहा	कह	v	m	sg	3	-	या_है	yA	active	ROOT	ROOT	main
